151 44.4 329.4 -6.27493 -11.1871 6.43503 -75.8964 30.2287 -64.6535
153 45.3 318.3 -6.16086 -11.3738 4.39375 -74.1153 30.8923 -72.3691
155.1 47 307.6 -6.47925 -11.8298 2.08447 -73.0015 31.8785 -77.2888
157.5 49 313.9 -5.28734 -12.8432 5.09568 -69.4516 33.0477 -72.9588
160.2 51 304.1 -5.47016 -13.308 2.93134 -67.1871 33.5104 -74.4223
162.3 53 300 -4.59796 -13.3971 2.71658 -64.0589 33.5055 -72.2294
163.6 54.5 300 -4.69672 -13.6691 2.76705 -62.0691 33.9127 -70.7098
173 51.6 27.9 -7.60901 -15.7973 17.5216 -60.1277 36.9035 -4.47853
175 51.1 16.2 -8.38799 -16.0231 17.7271 -60.1083 36.7616 -18.5322
177 50.8 20.9 -8.30586 -16.1735 18.0724 -57.8011 36.4145 -13.3987
179 50.4 11.6 -9.06448 -16.3881 17.876 -58.6069 36.7858 -24.2499
181 50.3 350.9 -9.7267 -16.5827 14.8356 -57.3832 38.2878 -46.8815
183 50.4 350.2 -9.92327 -16.7606 14.827 -56.0502 36.1945 -45.2066
185 50.5 352 -10.9264 -16.9111 15.2259 -55.3198 36.813 -44.1537
187 50.9 353 -10.6239 -17.1005 15.6783 -53.1071 37.6084 -43.8002
189 51.1 342.3 -11.1969 -17.2411 13.0207 -52.3186 38.1694 -52.2691
191 51.5 336.2 -12.0977 -17.3082 10.9544 -51.7746 36.6206 -54.3997
193 52 337.9 -11.7691 -17.5184 11.8034 -49.5447 37.2722 -53.1737
195 52.5 338 -11.4438 -17.7349 12.1566 -46.5451 37.1807 -51.9094
197 53.1 339.5 -12.4635 -18.7405 13.1889 -45.4202 36.3152 -49.922
199 53.5 343.5 -12.7772 -17.8204 13.4576 -43.2744 36.7084 -47.4873
201 53.8 341.6 -12.539 -18.0545 13.1736 -42.8365 35.1908 -46.913
203 54.2 341.3 -13.4342 -17.9925 12.7355 -41.2792 34.8965 -46.289
205 54.8 323.1 -13.8605 -18.0022 6.07399 -39.1234 35.1317 -51.5847
207 55.6 330.1 -13.8276 -18.124 8.81874 -37.4522 34.7356 -48.7817
209 56.2 331 -14.2497 -18.103 8.9248 -35.3332 34.8175 -47.582
211 57.1 319.6 -14.9187 -17.8999 3.96231 -34.2077 33.8285 -47.9324
213 58 314.5 -14.4223 -17.0886 1.6909 -32.0231 33.7933 -46.5265
214.5 59.1 310.6 -15.429 -17.656 -0.224732 -28.642 33.3842 -43.4726
215.5 59.2 345 -15.3509 -17.7893 13.2101 -28.4673 32.05 -38.3258
231.7 50 70 -21.2207 -8.43262 22.825 18.6725 9.39751 -20.7606
233.4 48 70 -22.2703 -8.19818 23.7312 9.98629 9.90133 -12.7705
234.1 46 80 -23.0173 -8.29668 24.1083 4.82461 7.45548 -6.04594
234.6 44 89 -22.7594 -8.07522 22.8969 0.634573 2.53471 -0.678713
234.7 42 86 -22.7625 -7.35103 23.2198 -1.97722 6.47947 1.52042
254.5 19.1 54.9 -25.8556 -10.6411 27.2724 -2.11119 23.7093 -11.9057
256 17.9 37.4 -26.3081 -10.7005 24.4795 1.7562 27.9716 -23.2877
258 16.9 25 -25.3538 -9.3399 19.1798 5.37984 32.3309 -31.5753
260 16.3 30.4 -26.0257 -8.9885 20.9226 7.12799 37.9822 -36.3672
262 15.6 17.8 -26.492 -8.85498 16.5296 8.78149 42.4648 -43.1164
264 15.3 9.7 -25.2554 -7.46134 11.6099 10.8669 47.8938 -49.0401
266 14.2 21 -14.4167 -4.65692 9.51408 14.588 52.2649 -54.0213
268 13.2 26.5 -13.6598 -4.12483 9.78643 18.509 56.5161 -58.8369
270 12.3 22.2 -14.9188 -3.99088 9.33197 18.1428 61.0448 -63.3747
272 11.4 32 -14.2934 -3.3431 10.4095 22.1721 65.2908 -67.1192
274 9.4 30 -12.9757 -2.34777 8.52106 27.2484 71.1096 -75.2069
281.9 5 113 -13.1895 7.84599 15.2066 36.1317 14.8528 -27.456
280.9 3.5 120 -19.6931 9.9967 22.0531 36.311 13.944 -24.4743
279.9 2 115 -9.48817 7.55741 11.7931 38.384 13.6489 -29.0195
278.1 -4 91 -26.5895 2.15321 26.623 42.6275 11.6999 -42.4169
278.1 -5.5 82.9 -25.8533 2.58089 25.336 44.4563 12.2175 -45.6255
278.4 -7 71.4 -25.9376 2.5508 23.7692 45.3378 12.4462 -46.9396
279.2 -9 64 -26.0176 2.47133 22.3011 47.1897 12.8844 -48.062
280.4 -11 58.9 -25.9032 1.32268 21.4969 48.1163 13.0261 -47.9289
281.7 -13 55.5 -25.3271 2.51806 19.4465 49.6976 14.6812 -49.2726
285.9 -17 37.8 -24.6547 3.33231 12.478 50.5694 18.698 -45.7687
288 -19 56.4 -14.4467 3.96974 9.83618 51.6625 18.8468 -53.4604
288.7 -21 84.4 -17.6535 4.59854 17.1205 53.2215 20.7571 -54.993
288.7 -23 94.7 -18.6033 3.91494 18.8615 54.2958 21.0991 -52.3844
288.6 -25 93.3 -17.1889 3.45263 17.3592 54.924 19.7746 -53.6946
288.3 -27 101.1 -17.0174 3.47699 17.3684 56.041 20.1246 -51.1182
287.7 -29 99.4 -15.6787 4.07266 16.1334 56.6742 18.8167 -52.8399
287.4 -32 94.8 -15.3329 4.09757 15.622 57.9711 19.1506 -56.1653
286.9 -34 113.3 -20.027 3.51971 19.786 58.2131 19.1925 -45.8741
286.2 -35.5 118.4 -19.6089 2.55426 18.4638 58.8236 17.8705 -43.2445
285.4 -37 105 -20.3702 1.67271 20.1091 59.0031 17.9396 -52.3495
284.9 -39 99 -19.2907 2.68231 19.4728 59.7096 16.5945 -56.3785
284.7 -41 97 -18.796 2.68494 18.9831 60.0479 16.6121 -57.5758
284.5 -43 95 -17.5043 2.55532 17.6604 60.4092 16.6299 -58.7299
283.9 -45 95 -16.9979 2.57503 17.1576 60.7623 16.6836 -59.077
283.8 -47 98 -13.7014 -5.23124 12.8401 5.16682 1.54013 -4.90219
282.8 -49 98 -16.3761 2.70925 16.5938 4.44508 1.71956 -4.1625
283.3 -51 80 -14.8129 2.36975 14.1763 4.94943 1.67372 -5.16488
283.9 -53 89 -14.282 3.36875 14.221 4.40719 1.67216 -4.4357
285.7 -55 46 -13.9049 2.25337 8.43699 4.00259 1.53072 -3.94256
302.6 12 278 -14.3061 4.95205 -14.8561 -27.3575 3.62115 -27.5952
302.3 14 251 -15.1385 5.47385 -12.5317 -27.4633 3.39595 -24.8615
301.2 16 250 -15.8155 4.84282 -13.2053 -26.5835 2.61512 -24.0859
299.8 18 230 -15.2208 4.84473 -8.54566 -26.2027 2.69273 -18.3416
298 19.3 205 -15.7818 3.13568 -3.8278 -26.751 2.19111 -9.31965
296 19.8 185 -11.4678 8.00853 6.97857 -27.5216 1.49351 -0.910832
294 19.8 176 -12.1875 8.52689 9.35628 -26.8802 0.774758 2.64794
292 19.7 176 -12.5321 7.75698 8.61227 -27.5885 0.0627955 1.98712
335.4 -60 319 67.5018 23.1971 26.7781 -14.3244 4.15817 -12.5359
336.2 -58 265 61.7584 22.6054 63.4936 -14.5363 3.25457 -14.1973
334.9 -56 240 53.8542 23.6535 58.4658 -15.3053 4.30681 -11.1014
333 -55.1 205 30.4065 21.2956 32.1507 -15.3875 4.40694 -2.50901
331 -54.9 184 9.54906 17.2821 17.9061 -15.4638 4.43462 3.34512
329 -54.8 190 -9.83597 6.82575 5.01405 -15.2312 3.50685 0.808698
164.5 -48 98 -45.6575 33.6334 49.894 -18.2104 51.5105 25.2021
181.6 -35 292.5 -16.3352 37.0606 -29.2742 -66.7764 36.3174 -75.5915
182.2 -33 287.9 -15.0516 36.7405 -25.6155 -68.7709 37.3545 -76.9232
183.2 -31 291.1 -13.5351 37.271 -26.0451 -71.3114 37.4867 -80.0253
183.9 -29 286.4 -11.4451 35.4695 -20.9939 -72.9677 37.0607 -80.4627
184.5 -27 281.2 -10.1499 34.8463 -16.7249 -74.9071 38.036 -80.8684
185.4 -23 297.9 27.4055 12.9787 18.1469 -77.2089 36.5631 -85.3436
186.5 -21 291.1 63.6692 -7.69381 62.1701 -78.5514 38.416 -87.1145
187.2 -19 286.8 97.412 -26.245 100.84 -80.6375 36.8337 -87.8419
187.8 -17 286.1 98.0669 -13.2948 97.9075 -81.5886 37.2448 -88.7171
187.7 -15.5 241.4 137.559 -19.5424 111.42 -81.6041 37.2546 -53.8135
168.2 -20 61.4 -102.327 -6.90236 93.1456 2.18275 50.1932 -25.9435
167.4 -18 81.5 -82.2232 -0.0512289 81.3276 4.07399 50.2412 -11.4554
166.2 -14 83 -92.5184 21.1872 89.2467 7.23682 50.559 -13.3445
165.7 -12 66 -135.322 -25.0495 133.812 10.6046 50.602 -30.2695
152 -6.1 335 -8.85064 -52.6669 43.992 0.0342615 83.918 -76.041
150 -7 339 -21.6863 -19.986 10.8868 2.40568 77.9824 -71.9408
148 -7.3 10 -24.3691 10.9654 -6.56719 1.61626 71.9391 -71.1269
