92.1 14 112 7.91777 41.7952 8.31553 13.0452 49.4397 6.42517
91.6 12 101 0.362313 40.8606 7.44092 14 48.5782 -4.47363
91.4 10 97 5.14481 42.1004 0.024289 14.2669 48.5322 -8.24598
91.7 8 77 2.86772 41.8495 -12.2083 16.0312 48.5236 -26.5358
92.6 6 70 2.46072 40.0383 -16.0062 15.6505 49.5016 -31.6372
93 4 60.8 3.29235 30.689 -17.8459 16.0252 49.5924 -38.1829
95 2 25 17.004 14.7067 -20.515 11.676 59.5785 -58.9309
97 0 56 15.4564 14.8334 -21.1087 14.8508 61.6915 -46.8093
98.1 -2 47.3 16.0129 14.3288 -21.4854 14.3548 62.6516 -53.0373
99.7 -4 50 14.6682 12.9701 -19.5735 16.3734 63.0571 -53.0751
100.8 -5.5 50.8 14.0307 13.0955 -19.1497 17.3461 64.0751 -53.9396
102.3 -7 33.5 12.5147 11.8733 -16.8083 16.7344 65.127 -63.5448
105 -8.4 32.4 11.89 11.0525 -15.7029 18.6245 65.71 -65.4603
107 -9.7 24.7 12.2014 10.1463 -14.3166 18.5321 67.6481 -69.2028
109 -10.5 10 11.3292 9.26265 -11.0892 18.08 67.2221 -69.3404
111 -10.4 10 11.1694 8.36773 -10.1801 15.981 69.0388 -70.765
113 -10.7 8 11.0663 7.46261 -8.93011 17.584 69.4748 -71.2459
115 -11.2 11.4 10.9641 6.54839 -8.58634 16.6119 70.5375 -72.4294
117 -11.3 358.7 10.5981 5.00841 -4.76668 14.9622 70.7392 -70.3816
123 2 170 -72.4436 25.701 37.8902 7.66626 4.03679 2.64423
121 2.3 190 -69.3856 43.0364 30.3339 6.64373 4.0043 5.09714
119.7 6.5 128 -19.9928 7.78504 20.5475 9.50888 0.882542 -6.94975
121.7 10 92 -4.36193 37.027 5.6515 11.7315 -1.10454 -11.7629
119.2 14 65 -31.2311 12.6291 22.9677 22.1118 4.23345 -21.8292
119.2 16 95 -50.2984 11.8277 51.1379 24.0457 3.92058 -23.6125
119.2 17.5 88 -66.2872 13.5378 65.7743 24.0372 3.92058 -24.1594
119.8 19 119 -79.7515 19.5366 79.2237 25.0776 3.85216 -20.0658
120.2 20.5 74 -60.5642 43.6171 46.1956 25.1413 3.91008 -25.2451
128.6 4 246 -59.1535 17.3305 -46.9904 -83.7736 33.9519 -62.7215
127.4 6 247.3 -54.2278 17.5183 -43.2668 -81.3369 35.0218 -61.5213
127.3 8 267 -50.0404 30.1338 -48.3947 -79.6009 34.261 -77.6987
126.8 10 252.8 -44.1824 32.092 -32.7166 -77.1124 35.1881 -63.2584
126.2 12 247.4 -26.4488 40.1156 -9.00161 -74.5992 35.9479 -55.0562
125.2 14 248 -18.3999 62.1113 6.20723 -71.2047 36.034 -52.5213
123.5 15.6 205 -27.1885 61.8047 44.5237 -68.2998 38.9549 6.44034
124 23.4 345 7.23684 -43.0938 43.4985 -55.5293 38.7933 -51.8435
127 24.2 325 20.9387 -16.9575 25.9007 -53.4455 35.1027 -59.4095
129 25.7 320 25.228 -17.9425 29.961 -50.3736 32.3544 -57.1644
130.5 27.5 310 22.7424 -10.4762 24.1556 -47.3745 30.9895 -56.2107
132 29.8 300 23.1621 -14.7157 27.4169 -42.2911 28.7883 -51.0193
134 31.8 335 3.72386 -5.09277 6.18939 -37.4388 26.1984 -39.5662
135.5 32.6 340 2.89673 -4.9151 5.60942 -36.0807 24.5174 -35.3791
137 33.1 345 3.19255 -4.79689 5.45974 -34.806 22.7445 -30.9779
134.5 6.8 315 -81.6199 31.6273 -80.0779 -82.571 31.9363 -80.9689
136 7.3 358 -78.7339 30.8249 -33.5539 -79.9996 33.2911 -36.0627
138 8.6 305 -72.7192 26.4536 -74.7412 -75.1359 28.9077 -78.1285
138.6 10 290 -74.6168 27.0132 -79.3559 -77.0142 29.5344 -82.471
140.5 10.8 359 -74.1339 24.4333 -25.7234 -93.8317 32.312 -33.9447
142.5 11.4 350.3 -73.6063 21.1064 -33.2065 -93.7126 32.4237 -47.7498
144.5 12 335.9 -1.93435 14.2229 -13.773 -93.2576 33.6782 -68.8226
146.5 13.3 314.4 -10.1514 25.9193 -25.3877 -94.0205 34.03 -90.9846
147.5 15 289.2 -20.6537 32.8368 -30.3038 -93.099 36.3979 -99.8906
147.8 17 271 -34.1825 35.314 -34.7936 -93.8234 36.7154 -94.4499
147.6 19 260 -50.344 26.6056 -44.9591 -93.9742 35.528 -86.3772
146.9 21 235 -51.6927 22.6425 -29.357 -93.7701 35.5068 -56.4461
145.1 23 225.3 -52.4961 18.4416 -24.3425 -93.0472 33.9786 -42.2376
143.3 27 272 -44.5406 20.1177 -45.2155 -92.6037 33.8996 -93.7303
142.9 29 252.3 -41.0805 20.1201 -33.0186 -92.295 33.8801 -77.6252
142.3 31 258 -37.6902 22.0549 -32.2811 -91.9881 33.8495 -82.9402
142.1 33 260.9 -33.6423 22.0962 -29.7242 -90.6436 33.5633 -84.1945
142.2 35 297.1 -5.28432 -2.17868 -3.71169 -90.19 33.5686 -95.5803
143.5 37 298.9 -5.21144 -2.75203 -3.23243 -88.2236 34.4958 -93.9079
144.2 39 276.6 -4.19119 -3.73852 -3.73372 -87.9418 33.3896 -91.1967
144.5 40.5 291.9 -5.07455 -3.62456 -3.35643 -87.1532 34.5405 -93.7471
145.5 41.5 318.5 -12.2881 -2.95946 -5.92586 -85.75 34.2884 -82.5002
147 42.2 324 -13.0835 -3.51931 -4.84312 -84.939 35.4557 -78.6102
149 43.5 318.9 -11.6012 -4.22723 -4.44083 -82.8803 36.2928 -81.8324
151 44.4 329.4 -11.2926 -4.3436 -2.00968 -80.9141 37.0722 -73.0982
153 45.3 318.3 -10.9694 -4.47214 -3.95814 -78.9239 37.794 -80.721
155.1 47 307.6 -11.0211 -4.87609 -5.75674 -77.5433 38.8322 -85.13
157.5 49 313.9 -9.50193 -5.84143 -2.79617 -73.6662 40.0495 -80.8506
160.2 51 304.1 -9.30899 -6.26687 -4.19495 -71.026 40.5515 -81.5486
162.3 53 300 -8.09969 -6.33617 -3.84645 -67.5607 40.5664 -78.7925
163.6 54.5 300 -7.96298 -6.60068 -3.5958 -65.3354 40.9811 -77.0727
173 51.6 27.9 -10.1736 -8.78289 12.5225 -62.6923 43.9179 -9.47757
175 51.1 16.2 -10.8034 -9.04471 11.6996 -62.5236 43.74 -24.5597
177 50.8 20.9 -10.5583 -9.23952 12.3981 -60.0536 43.3485 -19.073
179 50.4 11.6 -11.1657 -9.507 11.558 -60.7081 43.6669 -30.5679
181 50.3 350.9 -11.6528 -9.76287 7.797 -59.3093 45.1076 -53.9201
183 50.4 350.2 -11.6577 -10.0104 7.88005 -57.7846 42.9447 -52.1536
185 50.5 352 -12.4707 -10.2387 8.40348 -56.864 43.4854 -50.9761
187 50.9 353 -11.9497 -10.514 8.97937 -54.4329 44.1949 -50.4991
189 51.1 342.3 -12.325 -10.7485 6.49251 -53.4467 44.662 -58.7973
191 51.5 336.2 -13.0088 -10.9176 4.73949 -52.6857 43.0112 -60.6146
193 52 337.9 -12.4535 -11.2373 5.72643 -50.2291 43.5533 -59.2507
195 52.5 338 -11.9021 -11.5712 6.27002 -47.0033 43.3444 -57.796
197 53.1 339.5 -12.6854 -12.7016 7.45468 -45.6422 42.3541 -55.6562
199 53.5 343.5 -12.7867 -11.9137 7.79146 -43.2838 42.6151 -53.1535
201 53.8 341.6 -12.3497 -12.2872 7.76085 -42.6472 40.9581 -52.3257
203 54.2 341.3 -13.0371 -12.3715 7.53857 -40.8821 40.5175 -51.4859
205 54.8 323.1 -13.2342 -12.5345 2.07761 -38.4971 40.5994 -55.5811
207 55.6 330.1 -12.9499 -12.8162 4.65498 -36.5745 40.0434 -52.9454
209 56.2 331 -13.1473 -12.9616 4.96251 -34.2307 39.9589 -51.5443
211 57.1 319.6 -13.557 -12.9311 1.06099 -32.8459 38.7973 -50.8337
213 58 314.5 -12.8037 -12.2986 -0.512077 -30.4045 38.5833 -48.7295
214.5 59.1 310.6 -13.5659 -13.0038 -1.83767 -26.7789 38.0364 -45.0856
215.5 59.2 345 -13.4061 -13.2308 9.31023 -26.5225 36.6085 -42.2256
231.7 50 70 -19.658 -5.56384 20.3755 20.2352 12.2663 -23.2101
233.4 48 70 -20.9335 -5.52245 21.5599 11.3231 12.5771 -14.9418
234.1 46 80 -21.9478 -5.70114 22.6044 5.89407 10.051 -7.54987
234.6 44 89 -21.967 -5.53719 22.0602 1.42705 5.07274 -1.51536
234.7 42 86 -22.2611 -4.82453 22.5435 -1.47586 9.00597 0.844038
254.5 19.1 54.9 -28.5249 -10.5017 29.3762 -4.78055 23.8487 -9.80189
256 17.9 37.4 -29.1526 -10.7463 26.2436 -1.08827 27.9258 -21.5237
258 16.9 25 -28.3453 -9.63249 20.7092 2.38833 32.0383 -30.0459
260 16.3 30.4 -29.108 -9.52753 22.9473 4.04572 37.4432 -34.3425
262 15.6 17.8 -29.681 -9.63981 18.2517 5.59245 41.6799 -41.3943
264 15.3 9.7 -28.4957 -8.491 13.1708 7.62667 46.8642 -47.4792
266 14.2 21 -17.8224 -5.93017 11.9233 11.1823 50.9916 -51.6121
268 13.2 26.5 -17.2165 -5.6401 12.7295 14.9524 55.0009 -55.8939
270 12.3 22.2 -18.6117 -5.74634 12.3526 14.4498 59.2894 -60.354
272 11.4 32 -18.1216 -5.3366 14.1287 18.3439 63.2973 -63.3999
274 9.4 30 -17.0821 -4.57689 12.5048 23.1419 68.8805 -71.2232
281.9 5 113 -17.8902 4.71545 18.3105 31.431 11.7223 -24.3521
280.9 3.5 120 -24.5664 6.97733 24.7638 31.4377 10.9246 -21.7636
279.9 2 115 -14.5335 4.65012 15.1371 33.3387 10.7416 -25.6755
278.1 -4 91 -32.3061 -0.550125 32.2916 36.9109 8.99655 -36.7483
278.1 -5.5 82.9 -31.729 -0.122446 31.5008 38.5805 9.51414 -39.4607
278.4 -7 71.4 -31.9666 -0.186711 30.3565 39.3088 9.70868 -40.3523
279.2 -9 64 -32.2404 -0.356973 29.1339 40.9669 10.0561 -41.2292
280.4 -11 58.9 -32.3053 -1.64076 28.5095 41.7143 10.0627 -40.9163
281.7 -13 55.5 -31.8947 -0.590326 26.6196 43.13 11.5728 -42.0995
285.9 -17 37.8 -31.4838 -0.233022 19.4808 43.7403 15.1327 -38.766
288 -19 56.4 -21.3779 0.182965 17.7048 44.7313 15.0601 -45.5918
288.7 -21 84.4 -24.7009 0.739068 24.5109 46.1741 16.8977 -47.6027
288.7 -23 94.7 -25.7735 0.0554708 25.6913 47.1255 17.2397 -45.5545
288.6 -25 93.3 -24.4761 -0.396494 24.4127 47.6368 15.9255 -46.6411
288.3 -27 101.1 -24.4191 -0.341004 23.8967 48.6393 16.3066 -44.59
287.7 -29 99.4 -23.1968 0.317223 22.9371 49.1561 15.0612 -46.0362
287.4 -32 94.8 -22.9916 0.373562 22.9422 50.3125 15.4266 -48.8451
286.9 -34 113.3 -27.7795 -0.151681 25.454 50.4606 15.5211 -40.2061
286.2 -35.5 118.4 -27.4385 -1.04301 23.6402 50.994 14.2732 -38.0681
285.4 -37 105 -28.2766 -1.83917 26.8371 51.0967 14.4277 -45.6214
284.9 -39 99 -27.2718 -0.775865 26.8147 51.7285 13.1363 -49.0367
284.7 -41 97 -26.8317 -0.751686 26.5401 52.0123 13.1755 -50.0189
284.5 -43 95 -25.5853 -0.859703 25.413 52.3282 13.2149 -50.9773
283.9 -45 95 -25.1315 -0.774945 24.9683 52.6286 13.3336 -51.2663
283.8 -47 98 -21.858 -8.57034 20.4525 -2.98975 -1.79896 2.71028
282.8 -49 98 -24.5848 -0.520525 24.2731 -3.76358 -1.51022 3.51677
283.3 -51 80 -22.9996 -0.914807 22.809 -3.2373 -1.61084 3.46784
283.9 -53 89 -22.4305 0.0187738 22.4268 -3.74136 -1.67782 3.77007
285.7 -55 46 -21.9436 -1.29061 16.6814 -4.03612 -2.01326 4.30187
302.6 12 278 -18.461 -0.218232 -18.251 -31.5124 -1.54913 -30.9901
302.3 14 251 -19.0814 0.328913 -17.9347 -31.4062 -1.74899 -30.2645
301.2 16 250 -19.52 -0.208005 -18.414 -30.2881 -2.43571 -29.2946
299.8 18 230 -18.6686 -0.083614 -14.3547 -29.6505 -2.23561 -24.1506
298 19.3 205 -19.032 -1.63089 -9.52135 -30.0012 -2.57546 -15.0132
296 19.8 185 -14.6043 3.42724 2.14134 -30.6581 -3.08778 -5.74806
294 19.8 176 -15.271 4.13644 5.19161 -29.9637 -3.61569 -1.51672
292 19.7 176 -15.5772 3.56272 4.64066 -30.6336 -4.13146 -1.9845
335.4 -60 319 63.7773 16.2367 29.5877 -18.0489 -2.80223 -9.7263
336.2 -58 265 57.9812 15.6281 59.1226 -18.3135 -3.72269 -18.5683
334.9 -56 240 49.8136 16.7043 51.492 -19.3458 -2.64237 -18.0752
333 -55.1 205 26.1209 14.3939 24.0845 -19.6731 -2.49476 -10.5752
